"spatial_scale","regions","climates","type","probas","time_window"
"regions","Algeria","ipsl-cm6a-lr ssp585","at_least_three_10_up",0.0110159782919998,30
"regions","Algeria","ipsl-cm6a-lr ssp585","at_least_three_25_up",-2.77555756156289e-17,30
"regions","Andorra","gfdl-esm4 ssp126","at_least_one_5_up",0.978788788,30
"regions","Andorra","gfdl-esm4 ssp126","at_least_one_10_up",0.872737172,30
"regions","Andorra","gfdl-esm4 ssp126","at_least_one_25_up",0.45450606,30
"regions","Andorra","gfdl-esm4 ssp126","at_least_one_5_down",0.509086,30
"regions","Andorra","gfdl-esm4 ssp126","at_least_one_10_down",0.46,30
"regions","Andorra","gfdl-esm4 ssp126","at_least_one_25_down",0,30
"regions","Andorra","gfdl-esm4 ssp126","at_least_one_5_up_down",0.498287668927768,30
"regions","Andorra","gfdl-esm4 ssp126","at_least_one_10_up_down",0.40145909912,30
"regions","Andorra","gfdl-esm4 ssp126","at_least_one_25_up_down",0,30
"regions","Andorra","gfdl-esm4 ssp126","at_least_two_5_down",0.0781779999999999,30
"regions","Andorra","gfdl-esm4 ssp126","at_least_two_10_down",0.0399999999999999,30
"regions","Andorra","gfdl-esm4 ssp126","at_least_two_25_down",0,30
"regions","Andorra","gfdl-esm4 ssp126","at_least_three_5_down",0.00363599999999986,30
"regions","Andorra","gfdl-esm4 ssp126","at_least_three_10_down",-8.32667268468867e-17,30
"regions","Andorra","gfdl-esm4 ssp126","at_least_three_25_down",0,30
"regions","Andorra","gfdl-esm4 ssp126","at_least_two_5_up",0.747468384,30
"regions","Andorra","gfdl-esm4 ssp126","at_least_two_10_up",0.344441616,30
"regions","Andorra","gfdl-esm4 ssp126","at_least_two_25_up",0.0605939399999999,30
"regions","Andorra","gfdl-esm4 ssp126","at_least_three_5_up",0.226242828,30
"regions","Andorra","gfdl-esm4 ssp126","at_least_three_10_up",0.042421212,30
"regions","Andorra","gfdl-esm4 ssp126","at_least_three_25_up",-9.0205620750794e-17,30
"regions","Andorra","gfdl-esm4 ssp585","at_least_one_5_up",0.971718384,30
"regions","Andorra","gfdl-esm4 ssp585","at_least_one_10_up",0.927277273,30
"regions","Andorra","gfdl-esm4 ssp585","at_least_one_25_up",0.745474344,30
"regions","Andorra","gfdl-esm4 ssp585","at_least_one_5_down",1,30
"regions","Andorra","gfdl-esm4 ssp585","at_least_one_10_down",1,30
"regions","Andorra","gfdl-esm4 ssp585","at_least_one_25_down",0.869088,30
"regions","Andorra","gfdl-esm4 ssp585","at_least_one_5_up_down",0.971718384,30
"regions","Andorra","gfdl-esm4 ssp585","at_least_one_10_up_down",0.927277273,30
"regions","Andorra","gfdl-esm4 ssp585","at_least_one_25_up_down",0.647882806678272,30
"regions","Andorra","gfdl-esm4 ssp585","at_least_two_5_down",0.67679596,30
"regions","Andorra","gfdl-esm4 ssp585","at_least_two_10_down",0.61208404,30
"regions","Andorra","gfdl-esm4 ssp585","at_least_two_25_down",0.283624,30
"regions","Andorra","gfdl-esm4 ssp585","at_least_three_5_down",0.16768303,30
"regions","Andorra","gfdl-esm4 ssp585","at_least_three_10_down",0.14341697,30
"regions","Andorra","gfdl-esm4 ssp585","at_least_three_25_down",0.0290880000000001,30
"regions","Andorra","gfdl-esm4 ssp585","at_least_two_5_up",0.743435152,30
"regions","Andorra","gfdl-esm4 ssp585","at_least_two_10_up",0.584856364,30
"regions","Andorra","gfdl-esm4 ssp585","at_least_two_25_up",0.261623232,30
"regions","Andorra","gfdl-esm4 ssp585","at_least_three_5_up",0.226246464,30
"regions","Andorra","gfdl-esm4 ssp585","at_least_three_10_up",0.127266363,30
"regions","Andorra","gfdl-esm4 ssp585","at_least_three_25_up",0.030302424,30
"regions","Andorra","ipsl-cm6a-lr ssp126","at_least_one_5_up",0.918188182,30
"regions","Andorra","ipsl-cm6a-lr ssp126","at_least_one_10_up",0.854556768,30
"regions","Andorra","ipsl-cm6a-lr ssp126","at_least_one_25_up",0.363611818,30
"regions","Andorra","ipsl-cm6a-lr ssp126","at_least_one_5_down",1,30
"regions","Andorra","ipsl-cm6a-lr ssp126","at_least_one_10_down",1,30
"regions","Andorra","ipsl-cm6a-lr ssp126","at_least_one_25_down",0.4,30
"regions","Andorra","ipsl-cm6a-lr ssp126","at_least_one_5_up_down",0.918188182,30
"regions","Andorra","ipsl-cm6a-lr ssp126","at_least_one_10_up_down",0.854556768,30
"regions","Andorra","ipsl-cm6a-lr ssp126","at_least_one_25_up_down",0.1454447272,30
"regions","Andorra","ipsl-cm6a-lr ssp126","at_least_two_5_down",0.5757101,30
"regions","Andorra","ipsl-cm6a-lr ssp126","at_least_two_10_down",0.51510505,30
"regions","Andorra","ipsl-cm6a-lr ssp126","at_least_two_25_down",0,30
"regions","Andorra","ipsl-cm6a-lr ssp126","at_least_three_5_down",0.1009899,30
"regions","Andorra","ipsl-cm6a-lr ssp126","at_least_three_10_down",0.05049495,30
"regions","Andorra","ipsl-cm6a-lr ssp126","at_least_three_25_down",0,30
"regions","Andorra","ipsl-cm6a-lr ssp126","at_least_two_5_up",0.545467576,30
"regions","Andorra","ipsl-cm6a-lr ssp126","at_least_two_10_up",0.422238384,30
"regions","Andorra","ipsl-cm6a-lr ssp126","at_least_two_25_up",0.0474683839999999,30
"regions","Andorra","ipsl-cm6a-lr ssp126","at_least_three_5_up",0.084844242,30
