"regions","climates","spans","at_least_one_shock","at_least_two_shocks","at_least_three_shocks","time_window"
"Suriname","ipsl-cm6a-lr ssp585","shock_0.5",0.999932113374403,0.463086641802018,0.0200874614669875,30
"Swaziland","gfdl-esm4 ssp126","shock_0.5",0.999863254129081,0.546783151035313,0.0360357641978638,30
"Swaziland","gfdl-esm4 ssp585","shock_0.5",0.999843983148341,0.623556063475499,0.0858179057377725,30
"Swaziland","ipsl-cm6a-lr ssp126","shock_0.5",1,0.255504019235586,0.00511370891544161,30
"Swaziland","ipsl-cm6a-lr ssp585","shock_0.5",1,0.447054029795316,0.0206137776342599,30
"Sweden","gfdl-esm4 ssp126","shock_0.5",0.980958460344478,0.146308062244,0,30
"Sweden","gfdl-esm4 ssp585","shock_0.5",1,0.225,1.11022302462516e-16,30
"Sweden","ipsl-cm6a-lr ssp126","shock_0.5",0.983673969253977,0,0,30
"Sweden","ipsl-cm6a-lr ssp585","shock_0.5",1,0.226664,0,30
"Switzerland","gfdl-esm4 ssp126","shock_0.5",0.99955989055055,0.700843541327316,0.134947865410471,30
"Switzerland","gfdl-esm4 ssp585","shock_0.5",0.999994232179652,0.65822561101936,0.0583381079348811,30
"Switzerland","ipsl-cm6a-lr ssp126","shock_0.5",1,0.317601429134822,0.00705705424811731,30
"Switzerland","ipsl-cm6a-lr ssp585","shock_0.5",1,0.675404970686218,0.0696579506128279,30
"Syria","gfdl-esm4 ssp126","shock_0.5",0.999997336994081,0.648452565384467,0.0295092430181297,30
"Syria","gfdl-esm4 ssp585","shock_0.5",0.999907718388578,0.713343566424274,0.102822138800145,30
"Syria","ipsl-cm6a-lr ssp126","shock_0.5",1,0.630597416997944,0.0696497299023859,30
"Syria","ipsl-cm6a-lr ssp585","shock_0.5",0.999634192782079,0.330686741412405,0.00183599638199994,30
"Taiwan","gfdl-esm4 ssp126","shock_0.5",1,0.749216897544861,0.0371874999999998,30
"Taiwan","gfdl-esm4 ssp585","shock_0.5",1,0.325,0.00624999999999987,30
"Taiwan","ipsl-cm6a-lr ssp126","shock_0.5",0.981827035556143,0.158501875,0,30
"Taiwan","ipsl-cm6a-lr ssp585","shock_0.5",1,0.181875,1.11022302462516e-16,30
"Tajikistan","gfdl-esm4 ssp126","shock_0.5",1,0.802859122951981,0.181113836787673,30
"Tajikistan","gfdl-esm4 ssp585","shock_0.5",0.99837145820555,0.382128045531855,0.0216694088882171,30
"Tajikistan","ipsl-cm6a-lr ssp126","shock_0.5",1,0.414427069770488,0.00934603798588163,30
"Tajikistan","ipsl-cm6a-lr ssp585","shock_0.5",1,0.855571354978791,0.138820247972271,30
"Tanzania","gfdl-esm4 ssp126","shock_0.5",0.99999631764212,0.922826188785935,0.452816715587635,30
"Tanzania","gfdl-esm4 ssp585","shock_0.5",0.99995106712073,0.835394934375446,0.277031111713605,30
"Tanzania","ipsl-cm6a-lr ssp126","shock_0.5",0.998747323915053,0.603039982488314,0.128440752777962,30
"Tanzania","ipsl-cm6a-lr ssp585","shock_0.5",1,0.931722911625054,0.410804308298012,30
"Thailand","gfdl-esm4 ssp126","shock_0.5",1,0.915972524593224,0.549998931005047,30
"Thailand","gfdl-esm4 ssp585","shock_0.5",0.999715262728595,0.797481115348242,0.248244799007874,30
"Thailand","ipsl-cm6a-lr ssp126","shock_0.5",0.987099404914682,0.0880661848022036,0.00383412600723576,30
"Thailand","ipsl-cm6a-lr ssp585","shock_0.5",1,0.997150950065998,0.848041534622775,30
"Togo","gfdl-esm4 ssp126","shock_0.5",0.999224769231945,0.359744119715194,0,30
"Togo","gfdl-esm4 ssp585","shock_0.5",0.999844925573415,0.547206614815045,0.0484963051070834,30
"Togo","ipsl-cm6a-lr ssp126","shock_0.5",1,0.812249581082016,0.161534457387052,30
"Togo","ipsl-cm6a-lr ssp585","shock_0.5",1,0.659053870971503,0.102162860389547,30
"Tonga","gfdl-esm4 ssp126","shock_0.5",0.625,0,NA,30
"Tonga","gfdl-esm4 ssp585","shock_0.5",1,0,NA,30
"Tonga","ipsl-cm6a-lr ssp126","shock_0.5",0.969862497540502,0,NA,30
"Tonga","ipsl-cm6a-lr ssp585","shock_0.5",0.9967041015625,0,NA,30
"Trinidad and Tobago","gfdl-esm4 ssp126","shock_0.5",1,0.650917388916016,0.0615625,30
"Trinidad and Tobago","gfdl-esm4 ssp585","shock_0.5",0.995506134551969,0.18708537109375,0,30
"Trinidad and Tobago","ipsl-cm6a-lr ssp126","shock_0.5",0.999873399959795,0.709955038229006,0.255015,30
"Trinidad and Tobago","ipsl-cm6a-lr ssp585","shock_0.5",1,0.555871040735048,0.0413157336129304,30
"Tunisia","gfdl-esm4 ssp126","shock_0.5",0.999314397947869,0.224659922209753,0.0045449999999998,30
"Tunisia","gfdl-esm4 ssp585","shock_0.5",0.991215748862297,0.1752089630787,0,30
"Tunisia","ipsl-cm6a-lr ssp126","shock_0.5",1,0.25373281,0,30
"Tunisia","ipsl-cm6a-lr ssp585","shock_0.5",0.999300387687392,0.220185962127759,0,30
"Turkey","gfdl-esm4 ssp126","shock_0.5",0.999995476314738,0.757993818934182,0.148835260936938,30
"Turkey","gfdl-esm4 ssp585","shock_0.5",0.999999045333831,0.952364908630823,0.549013039938009,30
"Turkey","ipsl-cm6a-lr ssp126","shock_0.5",0.999841113745862,0.596166629006276,0.0826883193357225,30
"Turkey","ipsl-cm6a-lr ssp585","shock_0.5",0.999857048278119,0.413274866848075,0.0200501986003974,30
"Turkmenistan","gfdl-esm4 ssp126","shock_0.5",1,0.726454610190669,0.0974213269904884,30
"Turkmenistan","gfdl-esm4 ssp585","shock_0.5",0.999292542028324,0.389644205672515,0.0313217271095998,30
"Turkmenistan","ipsl-cm6a-lr ssp126","shock_0.5",0.999306421049472,0.704276127874437,0.157323368864316,30
"Turkmenistan","ipsl-cm6a-lr ssp585","shock_0.5",1,0.843413221031357,0.174923639477449,30
"Tuvalu","gfdl-esm4 ssp126","shock_0.5",1,0.0833249999999999,NA,30
"Tuvalu","gfdl-esm4 ssp585","shock_0.5",0,0,NA,30
"Tuvalu","ipsl-cm6a-lr ssp126","shock_0.5",0.614224537499932,0.05556111,NA,30
"Tuvalu","ipsl-cm6a-lr ssp585","shock_0.5",1,0,NA,30
"Uganda","gfdl-esm4 ssp126","shock_0.5",1,0.987737979841046,0.521166018005854,30
"Uganda","gfdl-esm4 ssp585","shock_0.5",1,0.300325101963896,0.0307440148530638,30
"Uganda","ipsl-cm6a-lr ssp126","shock_0.5",0.999965644826453,0.780874190484939,0.139752249142854,30
"Uganda","ipsl-cm6a-lr ssp585","shock_0.5",1,0.939952957944223,0.486473357114125,30
"Ukraine","gfdl-esm4 ssp126","shock_0.5",0.999837467187604,0.739832222633968,0.181722026673236,30
"Ukraine","gfdl-esm4 ssp585","shock_0.5",1,0.644879637172952,0.0582409565615235,30
"Ukraine","ipsl-cm6a-lr ssp126","shock_0.5",0.998567563790765,0.471738271403772,0.071678579694189,30
"Ukraine","ipsl-cm6a-lr ssp585","shock_0.5",0.99979320854272,0.688146042865476,0.172925795876757,30
"United Arab Emirates","gfdl-esm4 ssp126","shock_0.5",1,0.1,NA,30
"United Arab Emirates","gfdl-esm4 ssp585","shock_0.5",1,0,NA,30
"United Arab Emirates","ipsl-cm6a-lr ssp126","shock_0.5",0.7777955552,0,NA,30
"United Arab Emirates","ipsl-cm6a-lr ssp585","shock_0.5",1,0,NA,30
"United Kingdom","gfdl-esm4 ssp126","shock_0.5",0.942872524374016,0.0099999999999999,0,30
"United Kingdom","gfdl-esm4 ssp585","shock_0.5",0.985832054705397,0.12375208207,-2.22044604925031e-16,30
"United Kingdom","ipsl-cm6a-lr ssp126","shock_0.5",1,0.21741676229694,0.00832188777799969,30
"United Kingdom","ipsl-cm6a-lr ssp585","shock_0.5",1,0.426768297810913,0.00333399999999973,30
"United States","gfdl-esm4 ssp126","shock_0.5",1,0.943329433635662,0.407478295988122,30
"United States","gfdl-esm4 ssp585","shock_0.5",0.999999910292539,0.988679278821452,0.719388359037358,30
"United States","ipsl-cm6a-lr ssp126","shock_0.5",1,0.69487333803365,0.00504949500000007,30
"United States","ipsl-cm6a-lr ssp585","shock_0.5",1,0.821092367615404,0.159591461845025,30
"Uruguay","gfdl-esm4 ssp126","shock_0.5",1,0.394696541560051,0.0184546126560349,30
"Uruguay","gfdl-esm4 ssp585","shock_0.5",0.99993100533226,0.797918501475266,0.151613063018952,30
"Uruguay","ipsl-cm6a-lr ssp126","shock_0.5",1,0.846321296732672,0.325766099098025,30
"Uruguay","ipsl-cm6a-lr ssp585","shock_0.5",1,0.899498154333115,0.184163655591386,30
"Uzbekistan","gfdl-esm4 ssp126","shock_0.5",0.999882823725549,0.637442674237303,0.0198307440000002,30
"Uzbekistan","gfdl-esm4 ssp585","shock_0.5",0.9960214822485,0.377844806402922,0.0193737733243108,30
"Uzbekistan","ipsl-cm6a-lr ssp126","shock_0.5",0.998893344839593,0.499588979721131,0.0469316241458546,30
"Uzbekistan","ipsl-cm6a-lr ssp585","shock_0.5",1,0.485762630296797,0.00661024799999999,30
"Vanuatu","gfdl-esm4 ssp126","shock_0.5",0.7,0,NA,30
"Vanuatu","gfdl-esm4 ssp585","shock_0.5",0,0,NA,30
"Vanuatu","ipsl-cm6a-lr ssp126","shock_0.5",0.96651823907969,0,NA,30
"Vanuatu","ipsl-cm6a-lr ssp585","shock_0.5",1,0,NA,30
"Vatican City","gfdl-esm4 ssp126","shock_0.5",1,0.567370200539212,0.00999900000000009,30
"Vatican City","gfdl-esm4 ssp585","shock_0.5",1,0.9289305681897,0.37169507462176,30
"Vatican City","ipsl-cm6a-lr ssp126","shock_0.5",1,0.520517928388265,0.0364901950599998,30
"Vatican City","ipsl-cm6a-lr ssp585","shock_0.5",1,0.724886744520701,0.110637967408,30
"Venezuela","gfdl-esm4 ssp126","shock_0.5",1,0.232376257327266,0.0100989899999999,30
"Venezuela","gfdl-esm4 ssp585","shock_0.5",1,0.575133017504536,0.0719784028870553,30
"Venezuela","ipsl-cm6a-lr ssp126","shock_0.5",0.999870848818554,0.237789199615311,0.00505050489899994,30
"Venezuela","ipsl-cm6a-lr ssp585","shock_0.5",0.999948956037528,0.41139040607209,0,30
"Vietnam","gfdl-esm4 ssp126","shock_0.5",1,0.999454225562014,0.833532985778472,30
"Vietnam","gfdl-esm4 ssp585","shock_0.5",1,0.799630550635776,0.096936065659916,30
"Vietnam","ipsl-cm6a-lr ssp126","shock_0.5",1,0.154808353712614,0.00165256199999986,30
"Vietnam","ipsl-cm6a-lr ssp585","shock_0.5",1,0.955478592499907,0.425988747419456,30
"Yemen","gfdl-esm4 ssp126","shock_0.5",0.927719580014074,0.211800293867282,0.0198307439999998,30
"Yemen","gfdl-esm4 ssp585","shock_0.5",1,0.462148571060699,0.0312348203301694,30
"Yemen","ipsl-cm6a-lr ssp126","shock_0.5",1,0.323289156013269,0.00826281000000006,30
"Yemen","ipsl-cm6a-lr ssp585","shock_0.5",1,0.72466882802729,0.0627980313504602,30
"Zambia","gfdl-esm4 ssp126","shock_0.5",1,0.629326665312766,0.0851061437120546,30
"Zambia","gfdl-esm4 ssp585","shock_0.5",0.999999992595273,0.977791340404802,0.418816216816569,30
"Zambia","ipsl-cm6a-lr ssp126","shock_0.5",0.999268021275169,0.382156851861552,0.0179793604492804,30
"Zambia","ipsl-cm6a-lr ssp585","shock_0.5",0.999981118035533,0.734446521795945,0.142143359587852,30
"Zimbabwe","gfdl-esm4 ssp126","shock_0.5",1,0.889963236783646,0.326343922983425,30
"Zimbabwe","gfdl-esm4 ssp585","shock_0.5",1,0.93478639051139,0.316425182065659,30
"Zimbabwe","ipsl-cm6a-lr ssp126","shock_0.5",1,0.844232663279718,0.358297469549299,30
"Zimbabwe","ipsl-cm6a-lr ssp585","shock_0.5",0.999966119177992,0.713927442939193,0.0803854898247152,30
"Afghanistan","gfdl-esm4 ssp126","shock_0.75",1,0.635696664632003,0.0956959439944044,30
"Afghanistan","gfdl-esm4 ssp585","shock_0.75",0.991635355990609,0.328562067501887,0.00659826124567275,30
"Afghanistan","ipsl-cm6a-lr ssp126","shock_0.75",0.99744853643216,0.214018219634538,0.00366946460196371,30
"Afghanistan","ipsl-cm6a-lr ssp585","shock_0.75",0.999486402736813,0.548135250811845,0.0424917422682491,30
"Albania","gfdl-esm4 ssp126","shock_0.75",0.999915322083362,0.765183264211937,0.195166475694876,30
"Albania","gfdl-esm4 ssp585","shock_0.75",0.999995664031234,0.920837765658278,0.312909589531527,30
"Albania","ipsl-cm6a-lr ssp126","shock_0.75",0.999809618440985,0.444085353315962,0.0355132089136094,30
"Albania","ipsl-cm6a-lr ssp585","shock_0.75",0.999999721623996,0.909209917757418,0.3040226605068,30
"Algeria","gfdl-esm4 ssp126","shock_0.75",0.999850536081192,0.712042673835263,0.141509613755814,30
"Algeria","gfdl-esm4 ssp585","shock_0.75",0.991811081125147,0.238712990889553,0,30
"Algeria","ipsl-cm6a-lr ssp126","shock_0.75",0.96934078300195,0.0793985941402916,1.11022302462516e-16,30
"Algeria","ipsl-cm6a-lr ssp585","shock_0.75",0.999802213872891,0.403564039304759,1.11022302462516e-16,30
"Andorra","gfdl-esm4 ssp126","shock_0.75",0.999101388496288,0.344141155601497,-2.22044604925031e-16,30
"Andorra","gfdl-esm4 ssp585","shock_0.75",0.997435382504207,0.402038625970372,0.0271161063481058,30
"Andorra","ipsl-cm6a-lr ssp126","shock_0.75",0.997631043884501,0.291445792155976,0.00302969699999989,30
"Andorra","ipsl-cm6a-lr ssp585","shock_0.75",0.99951263258822,0.374914448899277,0.00605939399999988,30
"Angola","gfdl-esm4 ssp126","shock_0.75",0.999960124688619,0.573121108415203,0.0454522012811649,30
"Angola","gfdl-esm4 ssp585","shock_0.75",0.998163711234566,0.321619307747508,0.00504949499999996,30
"Angola","ipsl-cm6a-lr ssp126","shock_0.75",0.998826081867995,0.321828193598418,0.0156863983404856,30
"Angola","ipsl-cm6a-lr ssp585","shock_0.75",1,0.420741195978313,0.00807919199999985,30
"Antarctica","gfdl-esm4 ssp126","shock_0.75",0.7626953125,NA,NA,30
"Antarctica","gfdl-esm4 ssp585","shock_0.75",0,NA,NA,30
"Antarctica","ipsl-cm6a-lr ssp126","shock_0.75",0.936487705469225,NA,NA,30
"Antarctica","ipsl-cm6a-lr ssp585","shock_0.75",0.537050927037,NA,NA,30
"Antigua and Barbuda","gfdl-esm4 ssp126","shock_0.75",1,0.25,NA,30
"Antigua and Barbuda","gfdl-esm4 ssp585","shock_0.75",1,0,NA,30
"Antigua and Barbuda","ipsl-cm6a-lr ssp126","shock_0.75",1,0.166675,NA,30
"Antigua and Barbuda","ipsl-cm6a-lr ssp585","shock_0.75",1,0,NA,30
"Argentina","gfdl-esm4 ssp126","shock_0.75",1,0.967029020090036,0.469023616304948,30
"Argentina","gfdl-esm4 ssp585","shock_0.75",1,0.854480193020938,0.319121860811532,30
"Argentina","ipsl-cm6a-lr ssp126","shock_0.75",0.999997715489028,0.924245342359553,0.41375688527603,30
"Argentina","ipsl-cm6a-lr ssp585","shock_0.75",1,0.868954805138946,0.243553815588282,30
"Armenia","gfdl-esm4 ssp126","shock_0.75",0.991763318647108,0.209895626904721,0.00467518413467405,30
"Armenia","gfdl-esm4 ssp585","shock_0.75",0.998721668038587,0.356211234039454,0.0107083049237195,30
"Armenia","ipsl-cm6a-lr ssp126","shock_0.75",0.997473731376488,0.338951712517858,0.00943586840355182,30
"Armenia","ipsl-cm6a-lr ssp585","shock_0.75",0.99999998221521,0.95477738530218,0.344912479264603,30
"Australia","gfdl-esm4 ssp126","shock_0.75",1,0.991996826991224,0.751866746810435,30
"Australia","gfdl-esm4 ssp585","shock_0.75",1,0.688948304229003,0.104848219623015,30
"Australia","ipsl-cm6a-lr ssp126","shock_0.75",0.999216896927458,0.608462756561386,0.100500299797032,30
"Australia","ipsl-cm6a-lr ssp585","shock_0.75",0.999990578439007,0.836135729525319,0.187713810797705,30
"Austria","gfdl-esm4 ssp126","shock_0.75",1,0.705468799504888,0.108156845815208,30
"Austria","gfdl-esm4 ssp585","shock_0.75",1,0.436172081862155,0.00363269487599926,30
"Austria","ipsl-cm6a-lr ssp126","shock_0.75",1,0.652657096726208,0.0218159999999998,30
"Austria","ipsl-cm6a-lr ssp585","shock_0.75",1,0.607968327835425,0.0484930245037993,30
"Azerbaijan","gfdl-esm4 ssp126","shock_0.75",0.997175063107177,0.347074847975215,0.0156284332975577,30
"Azerbaijan","gfdl-esm4 ssp585","shock_0.75",0.998582221900769,0.380363983794607,0.0167755186159073,30
"Azerbaijan","ipsl-cm6a-lr ssp126","shock_0.75",0.999910648547008,0.595169172224694,0.05323302908175,30
"Azerbaijan","ipsl-cm6a-lr ssp585","shock_0.75",0.99999946394839,0.889316584598602,0.297338624185244,30
"Bahamas","gfdl-esm4 ssp126","shock_0.75",1,0.473254237738147,0.0370296299999997,30
"Bahamas","gfdl-esm4 ssp585","shock_0.75",1,0.491531404057776,-4.44089209850063e-16,30
"Bahamas","ipsl-cm6a-lr ssp126","shock_0.75",1,0.25594888080059,0.00205761310699948,30
"Bahamas","ipsl-cm6a-lr ssp585","shock_0.75",0.994955741291842,0.243558348217908,-6.66133814775094e-16,30
"Bahrain","gfdl-esm4 ssp126","shock_0.75",0.616,0,NA,30
"Bahrain","gfdl-esm4 ssp585","shock_0.75",1,0,NA,30
"Bahrain","ipsl-cm6a-lr ssp126","shock_0.75",0.851869628918528,0.0333399999999998,NA,30
"Bahrain","ipsl-cm6a-lr ssp585","shock_0.75",1,0.2910902224,NA,30
"Bangladesh","gfdl-esm4 ssp126","shock_0.75",1,0.935712981025625,0.498457296457453,30
"Bangladesh","gfdl-esm4 ssp585","shock_0.75",0.999582118771114,0.518949513191714,0.0534603512709915,30
"Bangladesh","ipsl-cm6a-lr ssp126","shock_0.75",1,0.85292656255618,0.0500135464960333,30
"Bangladesh","ipsl-cm6a-lr ssp585","shock_0.75",1,0.978651049689199,0.531924406077284,30
"Barbados","gfdl-esm4 ssp126","shock_0.75",0.9967041015625,0.25,NA,30
"Barbados","gfdl-esm4 ssp585","shock_0.75",0.875,0,NA,30
"Barbados","ipsl-cm6a-lr ssp126","shock_0.75",0.997320333956782,0.2361097225,NA,30
"Barbados","ipsl-cm6a-lr ssp585","shock_0.75",0.678533307098693,0,NA,30
"Belarus","gfdl-esm4 ssp126","shock_0.75",0.99985995495024,0.754520484287619,0.138500783471116,30
"Belarus","gfdl-esm4 ssp585","shock_0.75",0.99790875068937,0.37891290341874,0.0411443534706122,30
"Belarus","ipsl-cm6a-lr ssp126","shock_0.75",0.999418251496596,0.717591069044727,0.172843002117021,30
"Belarus","ipsl-cm6a-lr ssp585","shock_0.75",0.999115563200096,0.232404674420707,0.00181799999999988,30
"Belgium","gfdl-esm4 ssp126","shock_0.75",0.999262925909214,0.250794272249859,0,30
"Belgium","gfdl-esm4 ssp585","shock_0.75",0.999831067368682,0.383091009357316,1.11022302462516e-16,30
"Belgium","ipsl-cm6a-lr ssp126","shock_0.75",1,0.1625312,0,30
"Belgium","ipsl-cm6a-lr ssp585","shock_0.75",1,0.325198847952068,0.00545399999999951,30
"Belize","gfdl-esm4 ssp126","shock_0.75",1,0.885455013623325,0.247814807445761,30
"Belize","gfdl-esm4 ssp585","shock_0.75",0.997966549479745,0.445798101706409,0.0302529664601755,30
"Belize","ipsl-cm6a-lr ssp126","shock_0.75",0.999989608287521,0.972248439507351,0.684345938416694,30
"Belize","ipsl-cm6a-lr ssp585","shock_0.75",1,0.957397083473109,0.48706404377847,30
"Benin","gfdl-esm4 ssp126","shock_0.75",0.998489489630541,0.306533602883293,0.00666599999999995,30
"Benin","gfdl-esm4 ssp585","shock_0.75",1,0.728996834075491,0.0579840300618073,30
"Benin","ipsl-cm6a-lr ssp126","shock_0.75",1,0.379584511075779,0.00100989899999993,30
"Benin","ipsl-cm6a-lr ssp585","shock_0.75",1,0.725529567340473,0.0789732195806061,30
"Bhutan","gfdl-esm4 ssp126","shock_0.75",1,0.989017948592054,0.771796641395249,30
"Bhutan","gfdl-esm4 ssp585","shock_0.75",1,0.86470311406914,0.149056379373508,30
"Bhutan","ipsl-cm6a-lr ssp126","shock_0.75",1,0.230081632445539,0.00999718169342401,30
"Bhutan","ipsl-cm6a-lr ssp585","shock_0.75",1,0.931782255427303,0.222322946605419,30
"Bolivia","gfdl-esm4 ssp126","shock_0.75",1,0.935571171999851,0.540374174990884,30
"Bolivia","gfdl-esm4 ssp585","shock_0.75",0.999999999887104,0.999817169416284,0.972630345442427,30
"Bolivia","ipsl-cm6a-lr ssp126","shock_0.75",1,0.89729558399454,0.271128084458362,30
"Bolivia","ipsl-cm6a-lr ssp585","shock_0.75",1,0.986930112403303,0.658218618100387,30
"Bosnia and Herzegovina","gfdl-esm4 ssp126","shock_0.75",1,0.424995416898012,0,30
"Bosnia and Herzegovina","gfdl-esm4 ssp585","shock_0.75",0.999024146671462,0.498150722289888,0.0217498975199997,30
"Bosnia and Herzegovina","ipsl-cm6a-lr ssp126","shock_0.75",0.999100451488265,0.53577468303039,0.0412035357730495,30
"Bosnia and Herzegovina","ipsl-cm6a-lr ssp585","shock_0.75",0.999996693321769,0.820047052756274,0.100793577526688,30
"Botswana","gfdl-esm4 ssp126","shock_0.75",0.998552441702494,0.524096949603014,0.0357104398067317,30
"Botswana","gfdl-esm4 ssp585","shock_0.75",0.999030961604632,0.719280415759116,0.160575017708916,30
"Botswana","ipsl-cm6a-lr ssp126","shock_0.75",0.937047148823518,0.197489120866517,0.00891254456913582,30
"Botswana","ipsl-cm6a-lr ssp585","shock_0.75",0.966468633031752,0.290643528398644,0.032724,30
"Brazil","gfdl-esm4 ssp126","shock_0.75",1,0.497213280055,0.0318131819999999,30
"Brazil","gfdl-esm4 ssp585","shock_0.75",0.999988958020633,0.732595193623926,0.0606146634053909,30
"Brazil","ipsl-cm6a-lr ssp126","shock_0.75",0.999998690085976,0.738384636753642,0.0841197773045663,30
"Brazil","ipsl-cm6a-lr ssp585","shock_0.75",1,0.983506957386891,0.317915875560388,30
"Brunei","gfdl-esm4 ssp126","shock_0.75",1,0.333325,0.027775,30
"Brunei","gfdl-esm4 ssp585","shock_0.75",0.996712446131725,0.027775,0,30
"Brunei","ipsl-cm6a-lr ssp126","shock_0.75",1,0.222247778,-2.22044604925031e-16,30
"Brunei","ipsl-cm6a-lr ssp585","shock_0.75",1,0,0,30
"Bulgaria","gfdl-esm4 ssp126","shock_0.75",0.999995240183114,0.939552954161556,0.377980846023748,30
"Bulgaria","gfdl-esm4 ssp585","shock_0.75",0.999983153651521,0.800923904175415,0.130549237898874,30
"Bulgaria","ipsl-cm6a-lr ssp126","shock_0.75",0.999713374797553,0.588833735537473,0.0673457098317398,30
"Bulgaria","ipsl-cm6a-lr ssp585","shock_0.75",0.999925442682128,0.69750649689235,0.0688333754308599,30
"Burkina Faso","gfdl-esm4 ssp126","shock_0.75",1,0.1625343622112,0,30
"Burkina Faso","gfdl-esm4 ssp585","shock_0.75",1,0.0500869916039194,0,30
"Burkina Faso","ipsl-cm6a-lr ssp126","shock_0.75",1,0.454295078677128,0,30
"Burkina Faso","ipsl-cm6a-lr ssp585","shock_0.75",1,0.526831208567977,0.012118788,30
"Burundi","gfdl-esm4 ssp126","shock_0.75",0.999837456196093,0.763324490760495,0.229611547867383,30
"Burundi","gfdl-esm4 ssp585","shock_0.75",0.999558765182152,0.641997152218367,0.12097768,30
"Burundi","ipsl-cm6a-lr ssp126","shock_0.75",0.982066528453163,0.199640413138072,0.00655894060600004,30
"Burundi","ipsl-cm6a-lr ssp585","shock_0.75",1,0.759256019933506,0.152780486635835,30
"Cambodia","gfdl-esm4 ssp126","shock_0.75",1,0.842533053115006,0.131853928844,30
"Cambodia","gfdl-esm4 ssp585","shock_0.75",1,0.836073961733081,0.131685928196057,30
"Cambodia","ipsl-cm6a-lr ssp126","shock_0.75",0.985990053133078,0.166353770070502,0.00487612288905714,30
"Cambodia","ipsl-cm6a-lr ssp585","shock_0.75",1,0.789173049593243,0.141441569946965,30
"Cameroon","gfdl-esm4 ssp126","shock_0.75",0.994839876605683,0.388317407102455,0.0589813335999998,30
"Cameroon","gfdl-esm4 ssp585","shock_0.75",0.999875378882122,0.722939039353794,0.108517114779891,30
"Cameroon","ipsl-cm6a-lr ssp126","shock_0.75",0.999735218712942,0.503458525312293,0.0255226064098156,30
"Cameroon","ipsl-cm6a-lr ssp585","shock_0.75",1,0.50682805352667,0.0404686119782461,30
