"regions","climates","spans","at_least_two_shocks_down","at_least_three_shocks_down","time_window","at_least_one_shock_up_down","at_least_one_shock_up","at_least_one_shock_down","at_least_two_shocks_up","at_least_three_shocks_up"
"Portugal","ipsl-cm6a-lr ssp126","0.25",0.366567890070402,0,30,0.325150618423192,0.93309514461661,0.987635819267394,0.103708855956178,0
"Portugal","ipsl-cm6a-lr ssp585","0.25",0.883057523975268,0.449997154472,30,0.106597970054044,0.999940786652907,0.998127053472955,0.857598828018642,0.011015978292
"Qatar","gfdl-esm4 ssp126","0.25",0,NA,30,0,1,0.6,0,NA
"Qatar","gfdl-esm4 ssp585","0.25",0,NA,30,0,0,0.976,0,NA
"Qatar","ipsl-cm6a-lr ssp126","0.25",0,NA,30,0.19998,0.3333,0.90741851807408,0,NA
"Qatar","ipsl-cm6a-lr ssp585","0.25",0.0333399999999998,NA,30,0.26664,0.614224537499932,0.998214377512007,0,NA
"Republic of the Congo","gfdl-esm4 ssp126","0.25",0.130080991212121,1.11022302462516e-16,30,0.556067851962526,0.987920606257858,0.993355905175288,0.156160420569583,0
"Republic of the Congo","gfdl-esm4 ssp585","0.25",0.136729438990261,0.00897598231199992,30,0.103798344944811,0.932511361465242,0.970351761058355,0.0100989899999999,0
"Republic of the Congo","ipsl-cm6a-lr ssp126","0.25",0.363756252203746,0.0251464749020601,30,0.454302117735982,0.964415468230898,1,0.0911493162297513,0.00205761310699992
"Republic of the Congo","ipsl-cm6a-lr ssp585","0.25",0.137849659523862,0,30,0.041971358,0.99720518545653,1,0.414836184626735,0.0134659932659997
"Romania","gfdl-esm4 ssp126","0.25",0.923137632314498,0.336376865708461,30,0.128387152405225,1,0.999924396816551,0.927193312069026,0.549180879167643
"Romania","gfdl-esm4 ssp585","0.25",0.148416665281256,0.00605123483207826,30,0.298691503955345,0.995809282194186,1,0.579115112172332,0.0902804255999997
"Romania","ipsl-cm6a-lr ssp126","0.25",0.443594369708816,0.0908954182731008,30,0.0855227442686529,0.826669568423061,0.976534369362839,0.0751425949524704,0.00201979799999996
"Romania","ipsl-cm6a-lr ssp585","0.25",0.392076446658483,0.0371512305688131,30,0.497620805590398,0.989906110610108,0.999599046435208,0.25871725024,0.00896863847572582
"Russia","gfdl-esm4 ssp126","0.25",0.174902845996871,0.00661024799999999,30,0.279255347578342,0.992475899137048,0.98982304407316,0.459325178989717,0.032641630868129
"Russia","gfdl-esm4 ssp585","0.25",0.882783420586397,0.378354082936416,30,0.225992578502809,0.882515331645806,1,0.0617610789967746,0.000826280999999929
"Russia","ipsl-cm6a-lr ssp126","0.25",0.64515973921395,0.167403049332833,30,0.332160528856822,0.990835805452321,1,0.173731322451218,0.00743106707767227
"Russia","ipsl-cm6a-lr ssp585","0.25",0.626060837833684,0.124565908367599,30,0.216107630467301,0.992355255970546,0.999374724090496,0.301703408982623,0.0109868188258051
"Rwanda","gfdl-esm4 ssp126","0.25",0.806725900900864,0.182570932541586,30,0.0839192298062326,0.844884873312479,1,0.0867346690341956,0.00333053135799977
"Rwanda","gfdl-esm4 ssp585","0.25",0.609702138532144,0.12177742224,30,0.144779570069228,0.901720389504879,1,0.126367623147463,0.00333300000000014
"Rwanda","ipsl-cm6a-lr ssp126","0.25",0.224319389416739,0.0120836436359998,30,0.105913792824019,0.917123382353727,0.944519576609151,0.13261778785406,0.00201979799999974
"Rwanda","ipsl-cm6a-lr ssp585","0.25",0.422881177482999,0.0285883474957948,30,0.419355559558017,0.967221121110498,1,0.211694476904632,0.0110902508639997
"Saint Kitts and Nevis","gfdl-esm4 ssp126","0.25",0,NA,30,0.1875,0.4375,1,0,NA
"Saint Kitts and Nevis","gfdl-esm4 ssp585","0.25",0,NA,30,0,0,1,0,NA
"Saint Kitts and Nevis","ipsl-cm6a-lr ssp126","0.25",0.0416749999999999,NA,30,0,0.768560182963,0.992465247666345,0,NA
"Saint Kitts and Nevis","ipsl-cm6a-lr ssp585","0.25",0,NA,30,0.0548055575925678,0.903541668518432,0.966513551361948,0,NA
"Saint Lucia","gfdl-esm4 ssp126","0.25",0.1875,NA,30,0,1,1,0,NA
"Saint Lucia","gfdl-esm4 ssp585","0.25",0,NA,30,0,0,1,0,NA
"Saint Lucia","ipsl-cm6a-lr ssp126","0.25",0,NA,30,0.08335,0.732121804805341,0.956598524409719,0,NA
"Saint Lucia","ipsl-cm6a-lr ssp585","0.25",0,NA,30,0.081806018425932,0.517824069444568,0.807112268749966,0,NA
"Saint Vincent and the Grenadines","gfdl-esm4 ssp126","0.25",0.5625,NA,30,0,0.953125,0.98828125,0,NA
"Saint Vincent and the Grenadines","gfdl-esm4 ssp585","0.25",0,NA,30,0,0,1,0,NA
"Saint Vincent and the Grenadines","ipsl-cm6a-lr ssp126","0.25",0,NA,30,0.1597527775,0.807141200463068,0.929683984375,0,NA
"Saint Vincent and the Grenadines","ipsl-cm6a-lr ssp585","0.25",0,NA,30,0,0.517824069444568,0.629607407963,0,NA
"Samoa","gfdl-esm4 ssp126","0.25",0,NA,30,0.25,0.8125,1,0,NA
"Samoa","gfdl-esm4 ssp585","0.25",0,NA,30,0,0,0.9424,0,NA
"Samoa","ipsl-cm6a-lr ssp126","0.25",0,NA,30,0,0,1,0,NA
"Samoa","ipsl-cm6a-lr ssp585","0.25",0,NA,30,0.0548055575925678,0.421365737963,1,0,NA
"San Marino","gfdl-esm4 ssp126","0.25",0.24127643638,0,30,0.0879927999400001,0.847020495408387,1,0.0672354706444331,0.00100989899999993
"San Marino","gfdl-esm4 ssp585","0.25",0,0,30,0.2047606479676,0.998678372818005,0.751541840550752,0.896562190991341,0.456762562899212
"San Marino","ipsl-cm6a-lr ssp126","0.25",0.043634,0.00181799999999999,30,0.210896,0.921415145062931,0.94001863510144,0.288920586195982,0.02182
"San Marino","ipsl-cm6a-lr ssp585","0.25",0.390271235508225,0.0510788240229199,30,0.377904581302166,0.99839660830812,0.989823747094763,0.741965623789191,0.176423419456499
"Sao Tome and Principe","gfdl-esm4 ssp126","0.25",0,NA,30,0.23828125,0.4375,0.993408203125,0,NA
"Sao Tome and Principe","gfdl-esm4 ssp585","0.25",0,NA,30,0,0.25,0.953125,0,NA
"Sao Tome and Principe","ipsl-cm6a-lr ssp126","0.25",0,NA,30,0.1667,0.30561111,1,0,NA
"Sao Tome and Principe","ipsl-cm6a-lr ssp585","0.25",0,NA,30,0,0.1667,1,0,NA
"Saudi Arabia","gfdl-esm4 ssp126","0.25",0.174730606,0,30,0.356283836516459,0.966721090821108,0.979162858763624,0.101746492000818,0
"Saudi Arabia","gfdl-esm4 ssp585","0.25",0.083717901102766,0,30,0.384490641476816,0.928468773227365,1,0.0400899912029395,0
"Saudi Arabia","ipsl-cm6a-lr ssp126","0.25",0.221824616603074,0.0100989899999997,30,0.454339728417364,0.71554321086091,1,0.0201979800000001,0
"Saudi Arabia","ipsl-cm6a-lr ssp585","0.25",0.125222820150418,0,30,0.71924690399842,0.978362704701871,1,0.173724595359702,0
"Senegal","gfdl-esm4 ssp126","0.25",0.51975689626251,0.0848424239999996,30,0.451518182,0.797980281574736,1,0.02019798,0
"Senegal","gfdl-esm4 ssp585","0.25",0.0300929908019597,0,30,0.066660101,0.733128523946514,0.839712724636879,0.03029697,0
"Senegal","ipsl-cm6a-lr ssp126","0.25",0.333917316818823,0.0121187880000001,30,0.500938557964085,0.935332058534658,1,0,0
"Senegal","ipsl-cm6a-lr ssp585","0.25",0.0201979800000001,0,30,0.354906663125398,0.803798049402494,1,0.0300929908019597,0
"Serbia","gfdl-esm4 ssp126","0.25",0.416642136042194,0.105435333647227,30,0.049692218350102,0.982837070550347,0.98167603756182,0.455184788,0
"Serbia","gfdl-esm4 ssp585","0.25",0.381623463096871,0.0453505995951998,30,0.787979922278748,0.999691157435119,0.998725216199877,0.74337889933862,0.166525442563013
"Serbia","ipsl-cm6a-lr ssp126","0.25",0.392370029055904,0.0663473000666956,30,0.0557574458878,0.820508086368063,0.965225035368509,0.0478098183343719,0.00100989899999993
"Serbia","ipsl-cm6a-lr ssp585","0.25",0.425959137867847,0.0653336338170445,30,0.142682594788245,0.998590658694956,0.989114973411776,0.57465550657527,0.0770259916982476
"Seychelles","gfdl-esm4 ssp126","0.25",0,NA,30,0,0.875,0.7890625,0,NA
"Seychelles","gfdl-esm4 ssp585","0.25",0,NA,30,0,0,1,0,NA
"Seychelles","ipsl-cm6a-lr ssp126","0.25",0,NA,30,0.041675,0.768560182963,0.945072753818359,0,NA
"Seychelles","ipsl-cm6a-lr ssp585","0.25",0,NA,30,0,0.3333,0.25,0,NA
"Sierra Leone","gfdl-esm4 ssp126","0.25",0,0,30,0.5145065509468,0.988892361663072,0.92627015678848,0.318752102482602,0
"Sierra Leone","gfdl-esm4 ssp585","0.25",0.0680275772120679,0,30,0.285702933633283,0.984528794581377,1,0.245072640006952,0.00504949499999996
"Sierra Leone","ipsl-cm6a-lr ssp126","0.25",0.630261365908845,0.0444399999999998,30,0.569393280291851,0.986434868013743,1,0.298617062132506,0.0383781819999999
"Sierra Leone","ipsl-cm6a-lr ssp585","0.25",0.928303012764331,0.32511393147246,30,0.825105085625611,0.981871470125898,1,0.37884958514563,0.0417104750060596
"Singapore","gfdl-esm4 ssp126","0.25",0.160478395,0,30,0,0.297641700631,1,0,0
"Singapore","gfdl-esm4 ssp585","0.25",0,0,30,0,1,0.69647889511554,0,0
"Singapore","ipsl-cm6a-lr ssp126","0.25",0.160478395,NA,30,0.05555,0.30861358,1,0,NA
"Singapore","ipsl-cm6a-lr ssp585","0.25",0,NA,30,0.083325,0.297641700631,0.952787443731886,0,NA
"Slovakia","gfdl-esm4 ssp126","0.25",0.618202,0.0581839999999999,30,0.0950913999999999,0.4168,0.992847031870617,0,0
"Slovakia","gfdl-esm4 ssp585","0.25",0.203961055333711,0,30,0.142696,0.690794871616,1,0.01818,0
"Slovakia","ipsl-cm6a-lr ssp126","0.25",0.105175011523894,0,30,0.018181,0.800769086615516,1,0.0271047437999999,0
"Slovakia","ipsl-cm6a-lr ssp585","0.25",0.21761542027444,0.00818099999999988,30,0.383647703084988,0.987322913166431,0.995143638946244,0.435091337262208,0.00181799999999988
"Slovenia","gfdl-esm4 ssp126","0.25",0.905718516067732,0.207564661690739,30,0.2141283772,0.85507281876754,1,0,0
"Slovenia","gfdl-esm4 ssp585","0.25",0.518950017701993,0.0898228449117358,30,0.1461708476146,0.890703484442688,0.994094570896646,0.0189990999999998,0
"Slovenia","ipsl-cm6a-lr ssp126","0.25",0.643840232604158,0.0488539983479999,30,0.193017683492701,0.792100284551905,1,0.0526724899751256,0.000908999999999827
"Slovenia","ipsl-cm6a-lr ssp585","0.25",0.161629860969252,0,30,0.325188209131739,0.991503336660213,1,0.392742417139105,0.00544738975199988
"Solomon Islands","gfdl-esm4 ssp126","0.25",0,NA,30,0.1,0.859375,1,0,NA
"Solomon Islands","gfdl-esm4 ssp585","0.25",0,NA,30,0,0,0.950848,0,NA
"Solomon Islands","ipsl-cm6a-lr ssp126","0.25",0,NA,30,0.5,0.5,1,0,NA
"Solomon Islands","ipsl-cm6a-lr ssp585","0.25",0,NA,30,0,0,1,0,NA
"South Africa","gfdl-esm4 ssp126","0.25",0.548962737849704,0.06141538512,30,0.474572438160108,0.980199024057636,1,0.0708405022751769,0
"South Africa","gfdl-esm4 ssp585","0.25",0.621049547989664,0.0690357048522088,30,0.115909022220106,0.985835261894483,0.991380916588099,0.186510238620584,-2.22044604925031e-16
"South Africa","ipsl-cm6a-lr ssp126","0.25",0.0541268595,0,30,0.22313104956,0.88046103397652,0.995609847180656,0.00908999999999993,0
"South Africa","ipsl-cm6a-lr ssp585","0.25",0.10059390653664,0.00302969699999989,30,0.135461285348365,0.846040291633437,0.870925192305821,0.0172777010570999,0
"South Korea","gfdl-esm4 ssp126","0.25",0.364464739347727,0,30,0.201748860774674,0.997950993514872,1,0.662021497556408,0.102458358071366
"South Korea","gfdl-esm4 ssp585","0.25",0.514145997479784,0.103865387628782,30,0.273051778766096,0.943226476376382,0.998273313028042,0.139184179015225,0.00201979799999974
"South Korea","ipsl-cm6a-lr ssp126","0.25",0.183585479166186,0.0070550226960725,30,0.177518228859659,0.974291258684885,0.978710259842872,0.0890203544557063,0.000908999999999827
"South Korea","ipsl-cm6a-lr ssp585","0.25",0.314938610097892,0.0119986020397977,30,0.316637818637389,0.986799179963129,0.995729101317978,0.203187446071336,0.00666600000000006
"South Sudan","gfdl-esm4 ssp126","0.25",0.795295962784648,0.3676822035776,30,0.33054876,0.588463754793972,1,0.0330512399999998,-2.22044604925031e-16
"South Sudan","gfdl-esm4 ssp585","0.25",0.104190777587065,0,30,0.2778138996367,0.916733782131688,0.974679311310815,0.145501162400921,0.0079723627135988
"South Sudan","ipsl-cm6a-lr ssp126","0.25",0.359750602098648,0.0121206059999999,30,0.950058088364436,0.985052617890705,1,0.560103833567366,0.0949425524719999
"South Sudan","ipsl-cm6a-lr ssp585","0.25",0.621893406983363,0.0530545189286199,30,0.33308501943354,0.854662725498557,1,0.0588144314782688,0.00165256199999986
"Spain","gfdl-esm4 ssp126","0.25",0.287507015449476,0.0161583839999999,30,0.367744388929951,0.99051850785902,1,0.165310193778189,0.00504337562405854
"Spain","gfdl-esm4 ssp585","0.25",0.753492503705989,0.245798177478528,30,0.518150833212813,1,0.999860994959597,0.669008402453078,0.174668970559549
"Spain","ipsl-cm6a-lr ssp126","0.25",0.108491192444725,0,30,0.153113433943239,0.992035703848801,0.972021955168549,0.343299519184663,0.00550798914599993
"Spain","ipsl-cm6a-lr ssp585","0.25",0.677104767948133,0.0927045704256563,30,0.455439722863231,0.999999456905888,0.997960809568732,0.979355614640907,0.562485756813445
"Sri Lanka","gfdl-esm4 ssp126","0.25",0.0200959904009798,0,30,0.1439257575,0.895238196434713,0.844046784654033,0.02019798,0
"Sri Lanka","gfdl-esm4 ssp585","0.25",0.26664,0,30,0,0.914150618908994,0.937917838317048,0,0
"Sri Lanka","ipsl-cm6a-lr ssp126","0.25",0.07272,0,30,0.0467546581369264,0.605882203302958,1,0.0185203700000001,0
"Sri Lanka","ipsl-cm6a-lr ssp585","0.25",0.372821993800257,0,30,0.257554545,0.840375491200166,1,0.0300929908019597,0
"Sudan","gfdl-esm4 ssp126","0.25",0.0764378099999998,0.00413140499999987,30,0.282819410449995,0.949586302939754,0.844562548242632,0.166121385646682,0.00183599638199994
"Sudan","gfdl-esm4 ssp585","0.25",0.317374144780503,0.00917239742389164,30,0.964680758445053,0.998243626783053,1,0.341141318344152,0.00734398552799975
"Sudan","ipsl-cm6a-lr ssp126","0.25",0.534552010703297,0.1030105793664,30,0.337643457998364,0.928942528663152,1,0.23672178336093,0.0220319565839998
"Sudan","ipsl-cm6a-lr ssp585","0.25",0.681744848883611,0.043284882303806,30,0.836094027292596,0.971282078984534,1,0.178321031927794,0.00458662007228505
"Suriname","gfdl-esm4 ssp126","0.25",0.417272550740745,0.0151484849999999,30,0.022725,0.956708591586542,1,0.094056439375,0
"Suriname","gfdl-esm4 ssp585","0.25",0.648061270970639,0.12118788,30,0.177425886059205,0.839418945937994,1,0.0201979800000001,0
"Suriname","ipsl-cm6a-lr ssp126","0.25",0.366692997302333,0,30,0.156846123289022,0.936232779506328,1,0.0656577434679999,0.00336700326599992
"Suriname","ipsl-cm6a-lr ssp585","0.25",0.215877339712184,0.00841902346799994,30,0.190534927076653,0.980566347923922,0.993718564153896,0,0
"Swaziland","gfdl-esm4 ssp126","0.25",0.351236667430114,0.0495768599999998,30,0.43079011669817,0.982008019757295,0.999574299391006,0.107166742719772,0
"Swaziland","gfdl-esm4 ssp585","0.25",0.468322100705655,0.0595031399999999,30,0.359512271630355,0.946786808560547,0.997738518916812,0.0536355974365739,0
"Swaziland","ipsl-cm6a-lr ssp126","0.25",0.0592224499072275,0.000826280999999929,30,0.152912604397119,0.755113282626196,1,0.0962450476138541,0.00330307577912692
"Swaziland","ipsl-cm6a-lr ssp585","0.25",0.330029801908909,0.0153582635691359,30,0.016526529,0.633329353758012,0.985751946587161,0.0254654021141998,0
"Sweden","gfdl-esm4 ssp126","0.25",0.0399999999999999,0,30,0.03333,0.650062504,0.948984215171892,0,0
"Sweden","gfdl-esm4 ssp585","0.25",0.25,0,30,0.0494,0.94856176,1,0.15,0
"Sweden","ipsl-cm6a-lr ssp126","0.25",0.13332,0,30,0.0199,0.3439,0.982503825074992,0,0
"Sweden","ipsl-cm6a-lr ssp585","0.25",0.41198366732,0,30,0.2389213756,0.692490029148795,1,0,0
"Switzerland","gfdl-esm4 ssp126","0.25",0.379074866290515,0.012118788,30,0.555540275084396,0.930737197361607,0.991997871649572,0.096523394887225,0.00201979799999996
"Switzerland","gfdl-esm4 ssp585","0.25",0.494129185322311,0.0530515003875193,30,0.326740601641991,0.890544914783508,0.999612367497804,0.0222199999999999,0
"Switzerland","ipsl-cm6a-lr ssp126","0.25",0.178299289366283,0.00201877810400963,30,0.316126417614262,0.921375048024706,1,0.0438255821612619,0
"Switzerland","ipsl-cm6a-lr ssp585","0.25",0.240602796372536,0.0079999999999999,30,0.478320426457527,0.992418107041433,1,0.425863732611697,0.0548505717146753
"Syria","gfdl-esm4 ssp126","0.25",0.213400230580243,0.0154459625713311,30,0.498616941964519,0.977687695107362,1,0.181226418178493,0.00413140499999998
"Syria","gfdl-esm4 ssp585","0.25",0.467172036396558,0.11606194618,30,0.139108749755175,0.990713283752195,0.972038522398875,0.350597180628231,0.021924088337129
"Syria","ipsl-cm6a-lr ssp126","0.25",0.487195499257603,0.085933591236,30,0.497913592820292,0.996635796774592,0.99894543288017,0.147745822206211,0.00275399457299985
"Syria","ipsl-cm6a-lr ssp585","0.25",0.0886850630609445,-2.22044604925031e-16,30,0.0732767518725537,0.992708132998937,0.921028445735598,0.163539601458626,0
"Taiwan","gfdl-esm4 ssp126","0.25",0.251875,0.0124999999999997,30,0.63803125,0.98962029296875,1,0.0859374999999999,0
"Taiwan","gfdl-esm4 ssp585","0.25",0.25,0,30,0,0.7739013671875,1,0.0499999999999998,-2.22044604925031e-16
"Taiwan","ipsl-cm6a-lr ssp126","0.25",0.0914999999999999,0,30,0,0.6278876453125,0.92558125,0.0125,0
"Taiwan","ipsl-cm6a-lr ssp585","0.25",0.0399999999999998,-2.22044604925031e-16,30,0.05,0.9246337890625,1,0.15,0
"Tajikistan","gfdl-esm4 ssp126","0.25",0.738995783014346,0.157914417888,30,0.0955791970869996,0.838076719293389,1,0.0330512399999998,-2.22044604925031e-16
"Tajikistan","gfdl-esm4 ssp585","0.25",0.147334939851994,0.00422008809314667,30,0.138226897041066,0.845559670162976,0.975096312093372,0.00826280999999995,0
"Tajikistan","ipsl-cm6a-lr ssp126","0.25",0.265513497557272,0.0106248367451756,30,0.197774841434804,0.82998970919917,1,0.0597780232078391,0
"Tajikistan","ipsl-cm6a-lr ssp585","0.25",0.597763427889875,0.0471395564157274,30,0.576411029529844,0.942947934152275,1,0.0901796628420137,0
"Tanzania","gfdl-esm4 ssp126","0.25",0.820886555969456,0.377147983342258,30,0.275333570087073,1,0.999687645713257,0.670071497566429,0.237390177704095
"Tanzania","gfdl-esm4 ssp585","0.25",0.223485756160852,0.00927043396346272,30,0.643812144837306,0.985076498074576,0.994393974164002,0.433393258693215,0.0592446349297415
"Tanzania","ipsl-cm6a-lr ssp126","0.25",0.72969410592016,0.248660806685,30,0.0413870825376905,0.901473003554773,0.997129242471607,0.0250989897015601,0
"Tanzania","ipsl-cm6a-lr ssp585","0.25",0.780405861705414,0.239295709388198,30,0.742735335107279,0.97530380211863,1,0.269023291524915,0.0160809344306428
"Thailand","gfdl-esm4 ssp126","0.25",0.890757246491932,0.575077488075335,30,0.41733251886812,0.97687138242582,1,0.126211674022391,0.003029697
"Thailand","gfdl-esm4 ssp585","0.25",0.513463851930984,0.0638212523455542,30,0.289114113552247,0.927768674869486,0.998451930712376,0.16524213205848,0.00908093183207814
"Thailand","ipsl-cm6a-lr ssp126","0.25",0.0922257543044331,0.00292696200361764,30,0.0425934304569999,0.948156518488854,0.951413098963336,0,0
"Thailand","ipsl-cm6a-lr ssp585","0.25",0.990052593641816,0.770053210372155,30,0.401807373947214,0.880545112293458,1,0.11021237776,0.00444399999999978
"Togo","gfdl-esm4 ssp126","0.25",0.0626171719899,0,30,0.228314665280172,0.958343666569293,0.985671388962899,0.0860517426901525,0
"Togo","gfdl-esm4 ssp585","0.25",0.344349771837517,0.0207498375734895,30,0.116700433362212,0.952261258852668,0.990932914516071,0.123803416692001,0
"Togo","ipsl-cm6a-lr ssp126","0.25",0.483985157692682,0.02672934026532,30,0.500391383620056,0.947775832819103,1,0.108775998608421,0.00100989899999993
"Togo","ipsl-cm6a-lr ssp585","0.25",0.302212116817667,0.0266639999999998,30,0.281342093786145,0.970038847321331,1,0.190469649122509,0
"Tonga","gfdl-esm4 ssp126","0.25",0,NA,30,0,0,0,0,NA
"Tonga","gfdl-esm4 ssp585","0.25",0,NA,30,0,0,1,0,NA
"Tonga","ipsl-cm6a-lr ssp126","0.25",0,NA,30,0.083325,0.691351853055568,0.9349010415625,0,NA
"Tonga","ipsl-cm6a-lr ssp585","0.25",0,NA,30,0.08335,0.30561111,1,0,NA
"Trinidad and Tobago","gfdl-esm4 ssp126","0.25",0.595,0.0999999999999999,30,0.2575,0.967707578125,1,0.307,0
"Trinidad and Tobago","gfdl-esm4 ssp585","0.25",0.19623208984375,-4.44089209850063e-16,30,0.0125,0.831701755523682,0.967957844394531,0.1125,0
"Trinidad and Tobago","ipsl-cm6a-lr ssp126","0.25",0.19478855,0.0125024999999999,30,0,0.741598979032422,0.994642018300307,0.0536417187499999,0
"Trinidad and Tobago","ipsl-cm6a-lr ssp585","0.25",0.227243677156272,0.00208374999999994,30,0.183276889194611,0.966870259005711,0.991587179484009,0.343226747212734,0.03125625
"Tunisia","gfdl-esm4 ssp126","0.25",0.3718709915,-2.22044604925031e-16,30,0.253907845690803,0.95669872361716,1,0.04545,0
"Tunisia","gfdl-esm4 ssp585","0.25",0,0,30,0.23724319141728,0.872984192768407,0.933488426574791,0,0
"Tunisia","ipsl-cm6a-lr ssp126","0.25",0.2182,0,30,0.0343381514211527,0.942880334161321,1,0.06060303,0
"Tunisia","ipsl-cm6a-lr ssp585","0.25",0,0,30,0.106972176661164,0.984752818741937,0.816776189677184,0.07574697,0
