"regions","climates","at_least_two_shocks_down","at_least_three_shocks_down","time_window","at_least_one_shock_up_down"
"Equatorial Guinea","gfdl-esm4 ssp126",0,0,30,0.772725
"Equatorial Guinea","gfdl-esm4 ssp585",0,0,30,0
"Equatorial Guinea","ipsl-cm6a-lr ssp126",0.0909,0,30,0.00826280999999995
"Equatorial Guinea","ipsl-cm6a-lr ssp585",0,0,30,0
"Eritrea","gfdl-esm4 ssp126",0.46285372,0,30,0.0909
"Eritrea","gfdl-esm4 ssp585",0.145532556126462,0.0123942149999999,30,0.781444984337153
"Eritrea","ipsl-cm6a-lr ssp126",0.57235186,0.11571343,30,0.154303306157
"Eritrea","ipsl-cm6a-lr ssp585",0,0,30,0.0909
"Estonia","gfdl-esm4 ssp126",0.258770123209155,0.0165256199999999,30,0.141787812477248
"Estonia","gfdl-esm4 ssp585",0.427233741160312,0,30,0.186819544763607
"Estonia","ipsl-cm6a-lr ssp126",0.315530458607874,0.027474963170098,30,0.121693933965205
"Estonia","ipsl-cm6a-lr ssp585",0.162950452510161,0.00826280999999995,30,0.289491098645565
"Ethiopia","gfdl-esm4 ssp126",0.585796134418919,0.126550458406109,30,0.0656253129683844
"Ethiopia","gfdl-esm4 ssp585",0.437464715698632,0.0211080812064508,30,0.830841959528677
"Ethiopia","ipsl-cm6a-lr ssp126",0.0909,0.00413140499999998,30,0.308724648995635
"Ethiopia","ipsl-cm6a-lr ssp585",0.673673270377195,0.101658976350011,30,0.550533457019125
"Europa Island","gfdl-esm4 ssp126",0,0,30,0
"Europa Island","gfdl-esm4 ssp585",0,0,30,0
"Europa Island","ipsl-cm6a-lr ssp126",0,0,30,0
"Europa Island","ipsl-cm6a-lr ssp585",0.125025,0,30,0
"Faeroe","gfdl-esm4 ssp126",0,0,30,0
"Faeroe","gfdl-esm4 ssp585",0,0,30,0
"Faeroe","ipsl-cm6a-lr ssp126",0,0,30,0.1667
"Faeroe","ipsl-cm6a-lr ssp585",0,0,30,0
"Falkland Islands","gfdl-esm4 ssp126",0,0,30,0.125
"Falkland Islands","gfdl-esm4 ssp585",0,0,30,0
"Falkland Islands","ipsl-cm6a-lr ssp126",0,0,30,0
"Falkland Islands","ipsl-cm6a-lr ssp585",0,0,30,0
"Federal Republic of Somalia","gfdl-esm4 ssp126",0.08263719,0,30,0.370061151083577
"Federal Republic of Somalia","gfdl-esm4 ssp585",0.158946294939678,0,30,0.215335774664345
"Federal Republic of Somalia","ipsl-cm6a-lr ssp126",0.236008760910465,0.021544219278231,30,0.417662512384151
"Federal Republic of Somalia","ipsl-cm6a-lr ssp585",0.16072210568551,0,30,0.166236653506987
"Fiji","gfdl-esm4 ssp126",0,0,30,0.0625
"Fiji","gfdl-esm4 ssp585",0,0,30,0
"Fiji","ipsl-cm6a-lr ssp126",0,0,30,0
"Fiji","ipsl-cm6a-lr ssp585",0,0,30,0
"Finland","gfdl-esm4 ssp126",0.0246518819418077,0,30,0.0400375406474841
"Finland","gfdl-esm4 ssp585",0.098655925827996,0,30,0.122891905144471
"Finland","ipsl-cm6a-lr ssp126",0.0984117205709999,0,30,0.113311025873297
"Finland","ipsl-cm6a-lr ssp585",0.282852776928944,0.0151530299999999,30,0.118549216386166
"France","gfdl-esm4 ssp126",0.501343972542775,0.0157753568519999,30,0.41052230836198
"France","gfdl-esm4 ssp585",0.464026977087763,0.019922057637979,30,0.123293249211812
"France","ipsl-cm6a-lr ssp126",0.158946294939678,0,30,0.52237129506134
"France","ipsl-cm6a-lr ssp585",0.692281702987976,0.0917913807177272,30,0.350316540596337
"French Guiana","gfdl-esm4 ssp126",0.33054876,0,30,0.19231855735725
"French Guiana","gfdl-esm4 ssp585",0.558182981574,0,30,0.132218595
"French Guiana","ipsl-cm6a-lr ssp126",0.24244697,0.0151530299999999,30,0.0909
"French Guiana","ipsl-cm6a-lr ssp585",0.0449909091046807,0,30,0.0300764456818191
"French Polynesia","gfdl-esm4 ssp126",0,0,30,0
"French Polynesia","gfdl-esm4 ssp585",0,0,30,0
"French Polynesia","ipsl-cm6a-lr ssp126",0,0,30,0
"French Polynesia","ipsl-cm6a-lr ssp585",0.5,0,30,0.02778889
"Gabon","gfdl-esm4 ssp126",0.43750813741264,0,30,0.492436168738312
"Gabon","gfdl-esm4 ssp585",0.262364184024303,0.00375544714500009,30,0.110052610687093
"Gabon","ipsl-cm6a-lr ssp126",0.149701587169542,-2.22044604925031e-16,30,0.216445773281224
"Gabon","ipsl-cm6a-lr ssp585",0.0462559565754987,0.00150217885799997,30,0.255309783200863
"Galapagos","gfdl-esm4 ssp126",0.75,0,30,0
"Galapagos","gfdl-esm4 ssp585",0.7802734375,0,30,0.375
"Galapagos","ipsl-cm6a-lr ssp126",0,0,30,0
"Galapagos","ipsl-cm6a-lr ssp585",0,0,30,0
"Gambia","gfdl-esm4 ssp126",0.134793678171606,0,30,0.136034679209386
"Gambia","gfdl-esm4 ssp585",0.101357898461742,-4.44089209850063e-16,30,0.12827496235725
"Gambia","ipsl-cm6a-lr ssp126",0.0656335766873842,-2.22044604925031e-16,30,0.570479476396756
"Gambia","ipsl-cm6a-lr ssp585",0.0328464179127116,0,30,0.654090569917541
"Georgia","gfdl-esm4 ssp126",0.04695011292825,0,30,0.108661652322758
"Georgia","gfdl-esm4 ssp585",0.0327109981251801,0,30,0.224457525328582
"Georgia","ipsl-cm6a-lr ssp126",0.139924650148644,-2.22044604925031e-16,30,0
"Georgia","ipsl-cm6a-lr ssp585",0.10500566986193,-2.22044604925031e-16,30,0.282593632055932
"Germany","gfdl-esm4 ssp126",0.497473967857808,0.0342331276636734,30,0.131288852483351
"Germany","gfdl-esm4 ssp585",0.268323007672717,0.00150217885800008,30,0.625212837923228
"Germany","ipsl-cm6a-lr ssp126",0.232821292346582,0.0123942149999999,30,0.0599143247865
"Germany","ipsl-cm6a-lr ssp585",0.602761682288819,0.0300719695523404,30,0.505782762541643
"Ghana","gfdl-esm4 ssp126",0.0410409538836154,-2.22044604925031e-16,30,0.04695011292825
"Ghana","gfdl-esm4 ssp585",0.502589762361,0.0690049524762699,30,0.106875233572957
"Ghana","ipsl-cm6a-lr ssp126",0.287434318452202,0.0123942149999999,30,0.269221962811458
"Ghana","ipsl-cm6a-lr ssp585",0.401347877804958,0.0151530299999999,30,0.196196746376887
"Gibraltar","gfdl-esm4 ssp126",0,0,30,0
"Gibraltar","gfdl-esm4 ssp585",0.214855785,0,30,0.143556564755649
"Gibraltar","ipsl-cm6a-lr ssp126",0,0,30,0
"Gibraltar","ipsl-cm6a-lr ssp585",0.068175,0,30,0.0702407025
"Gilbert Islands","gfdl-esm4 ssp126",0.78125,0,30,0
"Gilbert Islands","gfdl-esm4 ssp585",0,0,30,0
"Gilbert Islands","ipsl-cm6a-lr ssp126",0,0,30,0
"Gilbert Islands","ipsl-cm6a-lr ssp585",0.234418749375,0,30,0.125025
"Glorioso Islands","gfdl-esm4 ssp126",0,0,30,0
"Glorioso Islands","gfdl-esm4 ssp585",0,0,30,0
"Glorioso Islands","ipsl-cm6a-lr ssp126",0,0,30,0
"Glorioso Islands","ipsl-cm6a-lr ssp585",0,0,30,0
"Grand Duchy of Luxembourg","gfdl-esm4 ssp126",0.438421412679375,0.00206570249999993,30,0.103237130644082
"Grand Duchy of Luxembourg","gfdl-esm4 ssp585",0.150000677850379,-4.44089209850063e-16,30,0.144335107742978
"Grand Duchy of Luxembourg","ipsl-cm6a-lr ssp126",0.180876328584288,-2.22044604925031e-16,30,0.108085181787536
"Grand Duchy of Luxembourg","ipsl-cm6a-lr ssp585",0.0652227726350951,0.00206570249999993,30,0.101430034539468
"Greece","gfdl-esm4 ssp126",0.386485937519412,0.0299024437798792,30,0.166017232788145
"Greece","gfdl-esm4 ssp585",0.155756862949555,-2.22044604925031e-16,30,0.253615624678232
"Greece","ipsl-cm6a-lr ssp126",0.159896399821229,-2.22044604925031e-16,30,0.183161748051783
"Greece","ipsl-cm6a-lr ssp585",0.161371537489244,0.0056273777487551,30,0.496223425113686
"Greenland","gfdl-esm4 ssp126",0.125,0,30,0
"Greenland","gfdl-esm4 ssp585",0,0,30,0
"Greenland","ipsl-cm6a-lr ssp126",0,0,30,0
"Greenland","ipsl-cm6a-lr ssp585",0,0,30,0
"Grenada","gfdl-esm4 ssp126",0,0,30,0
"Grenada","gfdl-esm4 ssp585",0,0,30,0
"Grenada","ipsl-cm6a-lr ssp126",0.15972986125,0,30,0.097244445
"Grenada","ipsl-cm6a-lr ssp585",0,0,30,0
"Guadeloupe","gfdl-esm4 ssp126",0,0,30,0.25
"Guadeloupe","gfdl-esm4 ssp585",0.5,0,30,0
"Guadeloupe","ipsl-cm6a-lr ssp126",0,0,30,0.02778889
"Guadeloupe","ipsl-cm6a-lr ssp585",0,0,30,0
"Guam","gfdl-esm4 ssp126",0.0625,0,30,0
"Guam","gfdl-esm4 ssp585",0,0,30,0
"Guam","ipsl-cm6a-lr ssp126",0,0,30,0
"Guam","ipsl-cm6a-lr ssp585",0,0,30,0
"Guatemala","gfdl-esm4 ssp126",0.452040672392477,0.028692572230786,30,0.204919087395269
"Guatemala","gfdl-esm4 ssp585",0.900658179894905,0.400655388020136,30,0.0599696717153725
"Guatemala","ipsl-cm6a-lr ssp126",0.83213146416841,0.270872222271859,30,0.0953951838275875
"Guatemala","ipsl-cm6a-lr ssp585",0.676913640175468,0.0734768969827857,30,0.855019103001213
"Guernsey","gfdl-esm4 ssp126",0,0,30,0
"Guernsey","gfdl-esm4 ssp585",0,0,30,0.0625
"Guernsey","ipsl-cm6a-lr ssp126",0,0,30,0
"Guernsey","ipsl-cm6a-lr ssp585",0,0,30,0.041675
"Guinea","gfdl-esm4 ssp126",0.625883924933472,0.0522370383945767,30,0.310396205589406
"Guinea","gfdl-esm4 ssp585",0.113375708596012,0.00300435771599983,30,0.149638520701418
"Guinea","ipsl-cm6a-lr ssp126",0.653308554772578,0.0684932843089161,30,0.810773804072322
"Guinea","ipsl-cm6a-lr ssp585",0.10542752480312,-2.22044604925031e-16,30,0.48437856327841
"Guinea-Bissau","gfdl-esm4 ssp126",0.135978587145,0,30,0.157347414263855
"Guinea-Bissau","gfdl-esm4 ssp585",0.1115592975,0,30,0.03305124
"Guinea-Bissau","ipsl-cm6a-lr ssp126",0.34156615066733,0.0330512399999998,30,0.485772326920737
"Guinea-Bissau","ipsl-cm6a-lr ssp585",0.194070920046662,0,30,0.195265400473393
"Guyana","gfdl-esm4 ssp126",0.0246518819418077,0,30,0.654239104344908
"Guyana","gfdl-esm4 ssp585",0.0984117205709999,0,30,0.412602202510769
"Guyana","ipsl-cm6a-lr ssp126",0.0944055597470571,0,30,0.134290155453522
"Guyana","ipsl-cm6a-lr ssp585",0.0553053535433313,0,30,0.10696502421197
"Haiti","gfdl-esm4 ssp126",0.0769990611419998,-2.22044604925031e-16,30,0.038808352783715
"Haiti","gfdl-esm4 ssp585",0.0165256199999999,0,30,0.254398213541254
"Haiti","ipsl-cm6a-lr ssp126",0.208262840156157,0,30,0.486516280641698
"Haiti","ipsl-cm6a-lr ssp585",0.248670923148,0,30,0.125528291484611
"Hala'ib Triangle","gfdl-esm4 ssp126",0,0,30,0
"Hala'ib Triangle","gfdl-esm4 ssp585",0,0,30,0
"Hala'ib Triangle","ipsl-cm6a-lr ssp126",0,0,30,0.166675
"Hala'ib Triangle","ipsl-cm6a-lr ssp585",0,0,30,0.1667
"Hawaii","gfdl-esm4 ssp126",0,0,30,0
"Hawaii","gfdl-esm4 ssp585",0,0,30,0
"Hawaii","ipsl-cm6a-lr ssp126",0,0,30,0
"Hawaii","ipsl-cm6a-lr ssp585",0,0,30,0
"Heard and McDonald Islands","gfdl-esm4 ssp126",0,0,30,0
"Heard and McDonald Islands","gfdl-esm4 ssp585",0,0,30,0
"Heard and McDonald Islands","ipsl-cm6a-lr ssp126",0,0,30,0
"Heard and McDonald Islands","ipsl-cm6a-lr ssp585",0,0,30,0
"Honduras","gfdl-esm4 ssp126",0.705595256462507,0.224179351586072,30,0.0410409538836156
"Honduras","gfdl-esm4 ssp585",0.957887131886221,0.584422318551814,30,0.319962497468947
"Honduras","ipsl-cm6a-lr ssp126",0.944781954128059,0.391203455462183,30,0.33484340614834
"Honduras","ipsl-cm6a-lr ssp585",0.632288155656939,0.0897214427647453,30,0.860283930250938
"Howland and Baker islands","gfdl-esm4 ssp126",0,0,30,0
"Howland and Baker islands","gfdl-esm4 ssp585",0,0,30,0
"Howland and Baker islands","ipsl-cm6a-lr ssp126",0,0,30,0
"Howland and Baker islands","ipsl-cm6a-lr ssp585",0,0,30,0.02778889
"Hungary","gfdl-esm4 ssp126",0.831000789769875,0.305312782601169,30,0.17923054695064
"Hungary","gfdl-esm4 ssp585",0.188609213953899,0.0163652090784312,30,0.232302224018128
"Hungary","ipsl-cm6a-lr ssp126",0.383553602399813,0.0238704392871159,30,0.0681858349752259
"Hungary","ipsl-cm6a-lr ssp585",0.214966842749191,0.010447519071071,30,0.144088215036008
"Iceland","gfdl-esm4 ssp126",0,0,30,0
"Iceland","gfdl-esm4 ssp585",0,0,30,0
"Iceland","ipsl-cm6a-lr ssp126",0,0,30,0.125025
"Iceland","ipsl-cm6a-lr ssp585",0.166675,0,30,0
"India","gfdl-esm4 ssp126",0.236153066900642,0,30,0.324792557678791
"India","gfdl-esm4 ssp585",0.433606601003222,-2.22044604925031e-16,30,0.350591662255139
"India","ipsl-cm6a-lr ssp126",0.112697848132986,0,30,0.132047891150024
"India","ipsl-cm6a-lr ssp585",0.577867935599987,0.0363762989423849,30,0.305308999236385
"Indonesia","gfdl-esm4 ssp126",0.227732623538856,0.00600871543199999,30,0.531173467262462
"Indonesia","gfdl-esm4 ssp585",0.210575830493459,0.00600194580803559,30,0.104568581434592
"Indonesia","ipsl-cm6a-lr ssp126",0.416956772410846,0.0120190834259997,30,0
"Indonesia","ipsl-cm6a-lr ssp585",0.149971326143791,0.00300266531000892,30,0.156084166856024
"Iran","gfdl-esm4 ssp126",0.622663941917912,0.0857623953609359,30,0.2386125
"Iran","gfdl-esm4 ssp585",0.197428157548416,0,30,0.537864324918362
"Iran","ipsl-cm6a-lr ssp126",0.089350723125,0,30,0.452627699290679
"Iran","ipsl-cm6a-lr ssp585",0.107712664649541,0,30,0.810582039953009
"Iraq","gfdl-esm4 ssp126",0.182702084573773,0.0121901566640575,30,0.26457788293303
"Iraq","gfdl-esm4 ssp585",0.476475088544283,0.0153273016057858,30,0.435080103090885
"Iraq","ipsl-cm6a-lr ssp126",0.318398657785667,0.0330512399999996,30,0.107359664889991
"Iraq","ipsl-cm6a-lr ssp585",0.100512878357331,0.00150217885799986,30,0.558273249034713
"Ireland","gfdl-esm4 ssp126",0,0,30,0.01652562
"Ireland","gfdl-esm4 ssp585",0.151938927428625,0,30,0.157316662081911
"Ireland","ipsl-cm6a-lr ssp126",0.022725,0,30,0.0812777717557268
"Ireland","ipsl-cm6a-lr ssp585",0.0888342974999999,0,30,0.1818
"Islas San Félix and San Ambrosio","gfdl-esm4 ssp126",0,0,30,0
"Islas San Félix and San Ambrosio","gfdl-esm4 ssp585",0,0,30,0
"Islas San Félix and San Ambrosio","ipsl-cm6a-lr ssp126",0,0,30,0
"Islas San Félix and San Ambrosio","ipsl-cm6a-lr ssp585",0,0,30,0
"Israel","gfdl-esm4 ssp126",0,0,30,0.0767383772441053
"Israel","gfdl-esm4 ssp585",0.263113496960209,0,30,0.0696044205311683
"Israel","ipsl-cm6a-lr ssp126",0.0164573459709038,0,30,0
"Israel","ipsl-cm6a-lr ssp585",0.0878017961462887,-2.22044604925031e-16,30,0.377315662332851
"Italy","gfdl-esm4 ssp126",0.832275545325581,0.246649753948807,30,0.0716504888525286
"Italy","gfdl-esm4 ssp585",0.151752295699737,0.00675529177835699,30,0.38460915745056
"Italy","ipsl-cm6a-lr ssp126",0.670790155041408,0.0531819525010365,30,0.274986865696212
"Italy","ipsl-cm6a-lr ssp585",0.864013975895462,0.20725211831505,30,0.611335834566237
"Ivory Coast","gfdl-esm4 ssp126",0.0495768599999999,0,30,0.0683791753385401
"Ivory Coast","gfdl-esm4 ssp585",0.0578487599999998,-2.22044604925031e-16,30,0.01652562
"Ivory Coast","ipsl-cm6a-lr ssp126",0.326720504991724,0.00413140499999998,30,0.48377188260721
"Ivory Coast","ipsl-cm6a-lr ssp585",0.408331518047528,0.0165256199999999,30,0.0719632575
"Jamaica","gfdl-esm4 ssp126",0,0,30,0
"Jamaica","gfdl-esm4 ssp585",0.318175,0.022725,30,0
"Jamaica","ipsl-cm6a-lr ssp126",0.0449909091046807,0,30,0.081806018425932
"Jamaica","ipsl-cm6a-lr ssp585",0,0,30,0.348348800630294
"Jan Mayen","gfdl-esm4 ssp126",0,0,30,0
"Jan Mayen","gfdl-esm4 ssp585",0.0625,0,30,0
"Jan Mayen","ipsl-cm6a-lr ssp126",0,0,30,0.125025
"Jan Mayen","ipsl-cm6a-lr ssp585",0,0,30,0
"Japan","gfdl-esm4 ssp126",0.248662659429,0.0123600779854519,30,0.266478961405632
"Japan","gfdl-esm4 ssp585",0.292002454547839,0.00075108942900004,30,0.867735579095386
"Japan","ipsl-cm6a-lr ssp126",0.0486960486003425,0,30,0.189082918056656
"Japan","ipsl-cm6a-lr ssp585",0.465821331238208,0.0153250729554911,30,0.530577926201131
"Jarvis Island","gfdl-esm4 ssp126",0,0,30,0
"Jarvis Island","gfdl-esm4 ssp585",0,0,30,0
"Jarvis Island","ipsl-cm6a-lr ssp126",0,0,30,0
"Jarvis Island","ipsl-cm6a-lr ssp585",0,0,30,0
"Jersey","gfdl-esm4 ssp126",0,0,30,0.117875997224661
"Jersey","gfdl-esm4 ssp585",0,0,30,0.109219632980195
"Jersey","ipsl-cm6a-lr ssp126",0.150993764568,0,30,0.02478843
"Jersey","ipsl-cm6a-lr ssp585",0.453333707671423,0.0490007978795016,30,0.254229509434204
"Johnston Atoll","gfdl-esm4 ssp126",0,0,30,0
"Johnston Atoll","gfdl-esm4 ssp585",0,0,30,0
"Johnston Atoll","ipsl-cm6a-lr ssp126",0,0,30,0
"Johnston Atoll","ipsl-cm6a-lr ssp585",0,0,30,0.041675
"Jordan","gfdl-esm4 ssp126",0.243653334133406,0,30,0.392059803841224
"Jordan","gfdl-esm4 ssp585",0.0955924026449031,-2.22044604925031e-16,30,0.374474443759698
"Jordan","ipsl-cm6a-lr ssp126",0.049030667767231,-2.22044604925031e-16,30,0.590037721086311
"Jordan","ipsl-cm6a-lr ssp585",0.118457685487441,-2.22044604925031e-16,30,0.249712278684782
"Juan de Nova Island","gfdl-esm4 ssp126",0,0,30,0
"Juan de Nova Island","gfdl-esm4 ssp585",0,0,30,0
"Juan de Nova Island","ipsl-cm6a-lr ssp126",0,0,30,0
"Juan de Nova Island","ipsl-cm6a-lr ssp585",0,0,30,0
"Kazakhstan","gfdl-esm4 ssp126",0.731711420716706,0.358764613133,30,0.334942428204292
"Kazakhstan","gfdl-esm4 ssp585",0.20522030152798,0.00655842615017577,30,0.150395715139486
"Kazakhstan","ipsl-cm6a-lr ssp126",0.165463033595327,0.00150217885800008,30,0.485683613051856
"Kazakhstan","ipsl-cm6a-lr ssp585",0.259177835435543,0.0295921240358296,30,0.51581288710915
"Kenya","gfdl-esm4 ssp126",0.397389211783506,0.0555092827357665,30,0.103459279699593
"Kenya","gfdl-esm4 ssp585",0.387337405453664,0.00206570249999993,30,0.597612534912035
"Kenya","ipsl-cm6a-lr ssp126",0.620360024923799,0.0396014325901706,30,0.439638270114465
"Kenya","ipsl-cm6a-lr ssp585",0.82027804420875,0.242241124786377,30,0.40646052529572
"Kerguélen","gfdl-esm4 ssp126",0,0,30,0
"Kerguélen","gfdl-esm4 ssp585",0.0625,0,30,0
"Kerguélen","ipsl-cm6a-lr ssp126",0,0,30,0
"Kerguélen","ipsl-cm6a-lr ssp585",0.1667,0,30,0
"Kuril Islands","gfdl-esm4 ssp126",0.0611593595965263,0,30,0.11192379941542
"Kuril Islands","gfdl-esm4 ssp585",0.047297949985613,0.00075108942900004,30,0.142881972104674
"Kuril Islands","ipsl-cm6a-lr ssp126",0.0727517162277725,0.00287752016817766,30,0.119362391501015
"Kuril Islands","ipsl-cm6a-lr ssp585",0.157582120189291,0,30,0.106906099026963
"Kuwait","gfdl-esm4 ssp126",0.0383096922839999,0.00150217885799997,30,0.097611209755348
"Kuwait","gfdl-esm4 ssp585",0.132482791213415,0.00075108942900004,30,0.411944835081661
"Kuwait","ipsl-cm6a-lr ssp126",0.216075839604287,0.0123942149999999,30,0
"Kuwait","ipsl-cm6a-lr ssp585",0.292484140060411,0.00992689747944264,30,0.545512506763141
"Kyrgyzstan","gfdl-esm4 ssp126",0.517616452160992,0.0871645027358361,30,0.136252313266662
"Kyrgyzstan","gfdl-esm4 ssp585",0.155768218434833,0.00901307314799982,30,0.298157235831229
"Kyrgyzstan","ipsl-cm6a-lr ssp126",0.554476885924353,0.0522232815921191,30,0.03080003764275
"Kyrgyzstan","ipsl-cm6a-lr ssp585",0.0717130910931967,0.00281524040168879,30,0.278111950444084
"Laos","gfdl-esm4 ssp126",0.891296600079294,0.328331609256252,30,0.376247311527424
"Laos","gfdl-esm4 ssp585",0.670978323729317,0.0851625822315416,30,0.529677161309733
"Laos","ipsl-cm6a-lr ssp126",0.0165256199999999,0,30,0.0689378642999726
"Laos","ipsl-cm6a-lr ssp585",0.862547731952519,0.203010551859548,30,0.516160542864391
"Latvia","gfdl-esm4 ssp126",0.511605256521093,0.0904284460698079,30,0.104337593332685
"Latvia","gfdl-esm4 ssp585",0.1864549328125,0,30,0.101678094396761
"Latvia","ipsl-cm6a-lr ssp126",0.340598337102985,0.00075108942900004,30,0.136838042149341
"Latvia","ipsl-cm6a-lr ssp585",0.158538354253506,0.00562681594409631,30,0.126715327846886
"Lebanon","gfdl-esm4 ssp126",0.179794695833807,0.00619710750000013,30,0.0984117205709999
"Lebanon","gfdl-esm4 ssp585",0.473289733751044,0,30,0.0546926406927855
"Lebanon","ipsl-cm6a-lr ssp126",0.108548122284,0,30,0.30577964875
"Lebanon","ipsl-cm6a-lr ssp585",0.11735094494332,-2.22044604925031e-16,30,0.295438467905538
"Lesotho","gfdl-esm4 ssp126",0.745944394560616,0.214799449696167,30,0.175003929062681
"Lesotho","gfdl-esm4 ssp585",0.667137689275413,0.143637332776799,30,0.13286785573695
"Lesotho","ipsl-cm6a-lr ssp126",0.219249442217114,0.0112476814014414,30,0.038141054363774
"Lesotho","ipsl-cm6a-lr ssp585",0.483826030197095,0.0429775783797686,30,0.0963835091526501
"Liberia","gfdl-esm4 ssp126",0.00826280999999995,0,30,0.0840997587131724
"Liberia","gfdl-esm4 ssp585",0.11028849773866,0.00375206233301772,30,0.145515626807968
"Liberia","ipsl-cm6a-lr ssp126",0.248444954049135,0.00300435771599983,30,0.42242546702675
"Liberia","ipsl-cm6a-lr ssp585",0.426098618077967,0.0267005159345338,30,0.167742640979442
"Libya","gfdl-esm4 ssp126",0,0,30,0.2949276084375
"Libya","gfdl-esm4 ssp585",0.0909,0,30,0.460362755296562
"Libya","ipsl-cm6a-lr ssp126",0,0,30,0.208132375456452
"Libya","ipsl-cm6a-lr ssp585",0.508074143350332,0.00275482085399992,30,0.568606396701645
"Liechtenstein","gfdl-esm4 ssp126",0.264499358997803,0.00206570249999993,30,0.231217137327463
"Liechtenstein","gfdl-esm4 ssp585",0.582225414276752,0.099830336118062,30,0.0407035233627613
"Liechtenstein","ipsl-cm6a-lr ssp126",0.139388907871048,0.00619710750000013,30,0.0486960486003428
"Liechtenstein","ipsl-cm6a-lr ssp585",0.00826280999999995,0,30,0.1700062037156
"Line Group","gfdl-esm4 ssp126",1,0,30,0
"Line Group","gfdl-esm4 ssp585",0.125,0,30,0.5625
"Line Group","ipsl-cm6a-lr ssp126",0.0833249999999999,0,30,0
"Line Group","ipsl-cm6a-lr ssp585",0.30561111,0,30,0
"Lithuania","gfdl-esm4 ssp126",0.357772079850865,0.0140222788473664,30,0.015774530571
"Lithuania","gfdl-esm4 ssp585",0.131749112464312,0,30,0.148511044346841
"Lithuania","ipsl-cm6a-lr ssp126",0.495041968636756,0.00600871543199977,30,0.607249038728824
"Lithuania","ipsl-cm6a-lr ssp585",0.306650824923882,0.0185913224999996,30,0.192414856855502
"Macedonia","gfdl-esm4 ssp126",0.337212023892073,0.0225326828699999,30,0.015774530571
"Macedonia","gfdl-esm4 ssp585",0.393595030039232,0.0954997824673871,30,0.153708547598135
"Macedonia","ipsl-cm6a-lr ssp126",0.0630419420373717,0.00075108942900004,30,0.0751459866531113
"Macedonia","ipsl-cm6a-lr ssp585",0.294920469325818,0.0360522925919998,30,0.0164573459709038
"Macquarie Island","gfdl-esm4 ssp126",0,0,30,0
"Macquarie Island","gfdl-esm4 ssp585",0,0,30,0
"Macquarie Island","ipsl-cm6a-lr ssp126",0.20137986125,0,30,0
"Macquarie Island","ipsl-cm6a-lr ssp585",0,0,30,0.125025
"Madagascar","gfdl-esm4 ssp126",0.105861373222149,0,30,0.186574252862139
"Madagascar","gfdl-esm4 ssp585",0.300491001556621,0.00826280999999995,30,0.244587340261127
"Madagascar","ipsl-cm6a-lr ssp126",0.13547378006719,-2.22044604925031e-16,30,0.0909
"Madagascar","ipsl-cm6a-lr ssp585",0.143490307716,-2.22044604925031e-16,30,0.113311025873297
"Madeira","gfdl-esm4 ssp126",0,0,30,0
"Madeira","gfdl-esm4 ssp585",0,0,30,0
"Madeira","ipsl-cm6a-lr ssp126",0,0,30,0
"Madeira","ipsl-cm6a-lr ssp585",0,0,30,0
"Malawi","gfdl-esm4 ssp126",0.502598850750368,0.0505913480875305,30,0.0973318952443311
"Malawi","gfdl-esm4 ssp585",0.417293763861549,0.0365152290904254,30,0.549033392047101
"Malawi","ipsl-cm6a-lr ssp126",0.585244781473571,0.0771673801259574,30,0.313222286395422
"Malawi","ipsl-cm6a-lr ssp585",0.255523334971871,0.0134049738682641,30,0.30147377952314
"Malaysia","gfdl-esm4 ssp126",0.470473200812765,0.0210338091359998,30,0.118898436084288
"Malaysia","gfdl-esm4 ssp585",0.256737123138161,0,30,0.141121726691829
"Malaysia","ipsl-cm6a-lr ssp126",0.2336350864275,0,30,0.0731370335393844
"Malaysia","ipsl-cm6a-lr ssp585",0.12394215,0,30,0.07118410928625
"Maldives","gfdl-esm4 ssp126",0,0,30,0
"Maldives","gfdl-esm4 ssp585",0,0,30,0
"Maldives","ipsl-cm6a-lr ssp126",0,0,30,0
"Maldives","ipsl-cm6a-lr ssp585",0,0,30,0
